CLEAN	0	0	office/platform-translation-intelligence-foundation-v1	7296ac3c427b4f5da871952de3227585c5962720	C:/Users/1/Desktop/umtuba/umtuba-web-translation-intelligence-foundation-v1	origin/office/platform-translation-intelligence-foundation-v1	NO	0/0/0
CLEAN	0	0	office/platform-translation-learning-foundation-v1	6a3cb3d52fa567e27bed32cfccfe1d26123e3cfc	C:/Users/1/Desktop/umtuba/umtuba-web-translation-learning-foundation-v1	origin/office/platform-translation-learning-foundation-v1	NO	0/0/0
CLEAN	0	0	office/platform-translation-studio-app-shell-ingestion-v1	e12cd6d48e86726cabffb4883a39be50e8916a9d	C:/Users/1/Desktop/umtuba/umtuba-web-translation-studio-app-shell-ingestion-v1	origin/office/platform-translation-studio-app-shell-ingestion-v1	NO	0/0/0
CLEAN	0	0	office/platform-translation-studio-foundation-v1	aced43c844d93e0bae6cbb6a53cae25698c3cdad	C:/Users/1/Desktop/umtuba/umtuba-web-translation-studio-foundation-v1	origin/office/platform-translation-studio-foundation-v1	NO	0/0/0
CLEAN	0	0	office/platform-translation-studio-persistence-workflow-v1	189ec08d049d7b4ba0e3a037aad435a8ebfc3cc5	C:/Users/1/Desktop/umtuba/umtuba-web-translation-studio-persistence-workflow-v1	origin/office/platform-translation-studio-persistence-workflow-v1	NO	0/0/0
CLEAN	0	0	office/commerce-buyer-cart-wishlist-search-a11y-ui-contract-v1	716bf4740e55b000e5615f8e3a95ab06dd8d8267	C:/Users/1/Desktop/umtuba/umtuba-web/worktrees/DESKTOP-A2	origin/office/commerce-buyer-cart-wishlist-search-a11y-ui-contract-v1	NO	0/0/0
CLEAN	0	0	office/desktop-a1-jinn-video-pilot-ingest-precheck-automation-v1	d4beda578999a290f364ecc9c8773b5790db3bef	C:/Users/1/Desktop/umtuba/worktrees/DESKTOP-A1	origin/office/desktop-a1-jinn-video-pilot-ingest-precheck-automation-v1	NO	0/0/0
CLEAN			office/desktop-a1-ai-shared-core-branch-validation-v1	540494ab30bfcb6e33ae42c1859d187f293cee80	C:/Users/1/Desktop/umtuba/worktrees/DESKTOP-A1-AI-SHARED-CORE-VALIDATION-V1	NO_UPSTREAM	YES_OR_NO_UPSTREAM	0/0/0
CLEAN	0	0	office/desktop-a2-games-hub-safe-components-v1	ee457c44fde57ca401e618773e2ffb67eefa4c27	C:/Users/1/Desktop/umtuba/worktrees/DESKTOP-A2	origin/office/desktop-a2-games-hub-safe-components-v1	NO	0/0/0
CLEAN	0	0	office/desktop-a2-stripe-test-fixture-pack-regression-v1	df4766803cb28af541ca6af13301e8faeb51db44	C:/Users/1/Desktop/umtuba/worktrees/DESKTOP-A2-REGRESSION	origin/office/desktop-a2-stripe-test-fixture-pack-regression-v1	NO	0/0/0
CLEAN	0	0	office/desktop-a3-commerce-seller-ops-filter-status-a11y-contract-v1	42ae9baf7326f92bf277581126b43182df375e73	C:/Users/1/Desktop/umtuba/worktrees/DESKTOP-A3	origin/office/desktop-a3-commerce-seller-ops-filter-status-a11y-contract-v1	NO	0/0/0
CLEAN	0	0	office/desktop-games-page-composition-implementation-v1	b07ada08710eb1221cde7bae5976d9bf563eacd0	C:/Users/1/Desktop/umtuba/worktrees/DESKTOP-GAMES-PAGE-COMPOSITION-V1	origin/office/desktop-games-page-composition-implementation-v1	NO	0/0/0
